3731511027	 0.000	 0.000	-0.000	 0.000	 0.000	-0.001	 0.000	-16.606	62.828	 0.001
3731511028	-0.000	 0.000	-0.000	 0.000	 0.000	-0.001	-0.001	-16.709	62.992	 0.000
3731511029	-0.000	 0.000	-0.000	-0.000	 0.000	-0.001	-0.000	-16.903	63.463	 0.000
3731511030	-0.000	 0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-17.063	63.748	-0.000
3731511031	-0.000	 0.000	-0.000	-0.000	-0.000	-0.000	 0.000	-17.092	63.674	 0.000
3731511032	-0.000	 0.000	-0.000	-0.000	 0.000	-0.000	 0.000	-17.386	64.269	 0.001
3731511033	 0.000	 0.001	-0.001	-0.000	-0.000	-0.001	-0.002	-17.548	64.801	 0.001
3731511034	-0.000	 0.000	-0.001	-0.000	-0.000	-0.000	-0.003	-17.689	65.056	-0.000
3731511035	-0.000	 0.000	-0.000	-0.000	-0.000	-0.001	-0.001	-17.924	65.584	 0.000
3731511036	-0.000	 0.000	-0.000	-0.000	-0.000	-0.001	-0.001	-18.007	65.777	 0.000
3731511037	 0.000	 0.000	-0.000	-0.001	-0.000	-0.001	-0.001	-18.088	65.646	 0.000
3731511038	 0.000	 0.000	-0.000	-0.000	-0.000	-0.001	-0.000	-18.231	66.146	 0.000
3731511039	-0.000	 0.000	-0.000	-0.000	-0.000	-0.001	-0.001	-18.364	66.360	 0.000
3731511040	-0.000	 0.000	-0.001	-0.000	-0.000	-0.000	-0.003	-18.528	66.641	 0.000
3731511041	 0.000	 0.000	-0.001	-0.000	-0.000	-0.000	-0.001	-18.656	66.979	 0.000
3731511042	-0.000	 0.000	-0.001	-0.000	-0.001	-0.000	-0.000	-18.761	67.198	-0.000
3731511043	-0.000	 0.000	-0.001	 0.000	-0.000	-0.000	-0.000	-18.890	67.415	 0.000
3731511044	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-19.100	67.976	 0.000
3731511045	 0.000	 0.000	-0.000	-0.000	-0.001	-0.001	-0.004	-19.161	68.040	-0.000
3731511046	 0.000	-0.000	-0.001	-0.000	-0.000	-0.001	-0.001	-19.210	68.043	-0.000
3731511047	-0.000	-0.000	-0.001	 0.000	-0.000	-0.001	-0.001	-19.315	68.267	-0.000
3731511048	-0.000	 0.000	-0.001	 0.000	-0.001	-0.001	-0.000	-19.431	68.473	-0.000
3731511049	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-19.478	68.452	-0.000
3731511050	-0.000	 0.000	-0.000	-0.000	-0.000	-0.000	-0.003	-19.524	68.593	-0.000
3731511051	-0.000	-0.000	-0.001	 0.000	-0.000	-0.000	-0.000	-19.722	68.920	 0.000
3731511052	-0.000	 0.000	-0.001	-0.000	-0.000	 0.000	 0.000	-19.709	68.941	 0.000
3731511053	-0.000	-0.000	-0.000	 0.000	-0.000	-0.000	-0.001	-19.882	69.293	-0.000
3731511054	-0.001	-0.000	-0.001	 0.000	-0.000	-0.000	 0.000	-19.880	69.141	-0.000
3731511055	-0.000	-0.000	-0.001	 0.000	-0.000	-0.000	 0.000	-20.001	69.460	-0.000
3731511056	-0.000	-0.000	-0.000	 0.000	 0.000	-0.001	-0.003	-20.102	69.705	-0.000
3731511057	 0.000	-0.000	-0.000	-0.000	 0.000	-0.000	-0.001	-20.240	69.982	-0.000
3731511058	 0.000	-0.000	-0.000	 0.000	-0.000	-0.000	-0.000	-20.238	69.999	 0.000
3731511059	-0.000	-0.000	-0.001	-0.000	-0.000	-0.000	 0.001	-20.263	69.879	-0.000
3731511060	 0.000	-0.000	-0.000	 0.000	 0.000	-0.000	 0.000	-20.307	69.882	 0.000
3731511061	-0.000	-0.000	-0.000	 0.001	-0.000	-0.000	-0.000	-20.488	70.405	 0.000
3731511062	-0.000	-0.000	-0.000	 0.000	-0.000	-0.000	 0.000	-20.432	70.220	 0.001
3731511063	 0.000	-0.000	-0.001	-0.000	-0.001	-0.000	 0.000	-20.559	70.390	 0.001
3731511064	 0.000	-0.000	-0.000	-0.000	-0.001	-0.000	-0.000	-20.662	70.718	 0.001
3731511065	 0.000	-0.000	-0.000	-0.000	-0.001	-0.000	-0.002	-20.747	70.883	 0.000
3731511066	 0.000	-0.000	-0.000	-0.000	-0.001	-0.001	 0.000	-20.784	70.859	-0.000
3731511067	 0.000	-0.000	-0.000	 0.000	-0.001	-0.001	-0.000	-20.849	71.008	 0.000
3731511068	-0.000	-0.000	-0.000	-0.000	-0.001	-0.001	 0.000	-20.819	70.904	 0.000
3731511069	 0.000	-0.000	-0.000	 0.000	-0.001	-0.000	-0.000	-20.964	71.130	 0.001
3731511070	 0.000	-0.000	-0.000	 0.000	-0.000	-0.001	 0.001	-21.023	71.384	 0.001
3731511071	-0.000	-0.000	 0.000	 0.000	 0.000	-0.000	-0.000	-21.113	71.588	 0.001
3731511072	-0.000	-0.000	 0.000	 0.000	-0.000	-0.000	-0.000	-21.141	71.646	 0.001
3731511073	-0.000	-0.000	 0.000	 0.000	-0.000	-0.001	 0.001	-21.169	71.597	 0.001
3731511074	 0.000	-0.000	-0.000	 0.001	 0.000	-0.001	-0.001	-21.348	71.969	 0.001
3731511075	 0.000	-0.000	 0.000	 0.000	-0.000	-0.001	 0.001	-21.404	72.115	 0.000
3731511076	 0.000	-0.000	 0.000	 0.000	-0.000	-0.001	 0.000	-21.376	72.082	 0.001
3731511077	-0.000	-0.000	 0.000	 0.000	-0.000	-0.001	-0.000	-21.478	72.239	 0.000
3731511078	 0.000	-0.000	 0.000	 0.000	-0.000	-0.001	 0.001	-21.580	72.543	 0.000
3731511079	-0.000	-0.000	 0.000	 0.000	-0.000	-0.001	-0.002	-21.610	72.452	 0.000
3731511080	 0.000	-0.000	 0.000	 0.000	-0.000	-0.001	-0.001	-21.685	72.570	 0.000
3731511081	 0.000	-0.000	-0.000	 0.000	-0.000	-0.000	-0.003	-21.680	72.665	 0.000
3731511082	 0.000	-0.000	 0.000	 0.000	-0.001	-0.000	-0.000	-21.663	72.483	 0.001
3731511083	 0.000	-0.000	 0.000	-0.000	-0.000	-0.000	 0.000	-21.850	72.874	 0.001
3731511084	 0.000	-0.000	-0.000	 0.000	-0.000	-0.001	 0.000	-21.917	73.101	 0.001
3731511085	 0.000	-0.000	-0.000	-0.000	-0.000	-0.001	 0.001	-21.937	73.097	 0.001
3731511086	 0.000	-0.000	 0.000	-0.000	-0.000	-0.001	 0.000	-21.866	72.833	 0.001
3731511087	 0.000	-0.000	 0.000	-0.000	-0.000	-0.000	-0.001	-22.001	73.181	 0.001
3731511088	 0.000	-0.000	-0.000	-0.000	-0.000	-0.000	 0.001	-22.124	73.445	 0.001
3731511089	 0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.003	-22.210	73.726	-0.000
3731511090	-0.000	-0.000	-0.000	 0.000	-0.000	-0.001	-0.005	-22.058	73.206	 0.000
3731511091	 0.000	-0.000	-0.000	-0.000	-0.000	-0.001	-0.010	-22.174	73.427	 0.001
3731511092	 0.000	-0.000	-0.000	 0.000	-0.001	-0.000	-0.001	-22.243	73.623	 0.001
3731511093	-0.000	-0.001	 0.000	 0.000	-0.000	-0.000	 0.000	-22.227	73.555	 0.001
3731511094	-0.000	-0.000	-0.000	 0.000	-0.001	-0.000	 0.000	-22.332	73.744	 0.000
3731511095	 0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.001	-22.277	73.579	 0.000
3731511096	 0.000	-0.000	-0.000	 0.000	-0.000	-0.000	-0.000	-22.395	73.758	 0.000
3731511097	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	 0.000	-22.430	73.898	 0.000
3731511098	 0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.001	-22.486	73.951	 0.001
3731511099	 0.000	 0.000	-0.000	-0.000	-0.000	-0.000	-0.003	-22.541	74.073	 0.001
3731511100	 0.000	-0.000	-0.000	 0.000	-0.000	-0.000	-0.001	-22.588	74.176	 0.001
3731511101	-0.000	 0.000	 0.000	 0.000	-0.000	-0.000	-0.000	-22.736	74.536	 0.000
3731511102	-0.000	 0.000	-0.000	 0.000	-0.001	-0.000	-0.000	-22.657	74.294	 0.000
3731511103	-0.000	 0.000	 0.000	 0.000	-0.000	-0.000	-0.000	-22.764	74.482	 0.000
3731511104	 0.000	 0.000	 0.000	-0.000	-0.000	 0.000	 0.000	-22.813	74.671	 0.000
3731511105	 0.000	 0.000	 0.000	 0.000	-0.000	-0.001	-0.001	-22.934	74.885	 0.000
3731511106	-0.000	 0.000	-0.000	 0.000	-0.000	-0.001	-0.000	-22.923	74.868	-0.000
3731511107	-0.000	 0.000	-0.000	 0.000	-0.001	-0.000	 0.000	-22.967	74.978	 0.000
3731511108	-0.000	 0.000	-0.000	 0.000	-0.000	-0.000	 0.000	-23.044	75.073	 0.000
3731511109	 0.000	 0.000	-0.000	 0.000	-0.000	-0.001	-0.001	-22.940	74.830	 0.000
3731511110	-0.000	-0.000	-0.000	 0.000	-0.000	-0.000	-0.001	-23.139	75.201	 0.000
