3731512387	-0.001	-0.000	-0.000	-0.000	 0.000	 0.000	 0.001	 0.009	 0.003	-0.000
3731512388	-0.001	 0.000	-0.000	-0.000	 0.000	-0.000	 0.002	 0.011	 0.005	 0.000
3731512389	-0.001	-0.000	-0.000	-0.000	 0.000	-0.000	 0.001	-0.020	-0.003	 0.000
3731512390	-0.000	-0.000	-0.000	 0.000	 0.000	 0.000	 0.001	 0.024	 0.006	 0.000
3731512391	-0.000	-0.000	-0.000	 0.000	 0.000	 0.000	 0.001	-34.543	89.328	-0.000
3731512392	-0.001	-0.000	-0.000	 0.000	-0.000	 0.000	 0.001	-54.606	129.223	 0.000
3731512393	-0.000	-0.000	-0.000	-0.000	-0.000	 0.000	 0.002	-55.680	129.325	 0.000
3731512394	-0.000	-0.000	-0.001	-0.000	-0.000	 0.000	 0.002	-55.857	129.325	 0.000
3731512395	-0.000	-0.000	-0.001	 0.000	-0.000	 0.001	-0.002	-55.730	129.325	 0.000
3731512396	-0.000	-0.000	-0.001	-0.000	 0.000	 0.001	-0.001	-56.164	129.325	 0.000
3731512397	-0.000	 0.000	-0.000	-0.000	 0.000	 0.001	 0.001	-56.388	129.325	 0.000
3731512398	-0.000	-0.000	-0.000	-0.000	 0.001	 0.001	 0.001	-56.267	129.325	-0.000
3731512399	-0.001	 0.000	-0.000	-0.001	 0.000	 0.000	 0.001	-56.411	129.325	-0.000
3731512400	-0.000	 0.000	-0.000	-0.000	-0.000	 0.001	 0.001	-56.549	129.325	 0.000
3731512401	-0.000	 0.000	-0.000	-0.000	-0.000	 0.001	 0.001	-56.553	129.325	 0.000
3731512402	-0.000	-0.000	-0.001	 0.000	 0.000	 0.001	 0.000	-56.682	129.325	-0.000
3731512403	-0.000	 0.000	-0.001	-0.000	-0.000	 0.000	 0.001	-56.568	129.325	-0.000
3731512404	-0.000	-0.000	-0.001	-0.000	-0.000	 0.000	 0.002	-56.739	129.325	 0.000
3731512405	-0.000	-0.000	-0.000	 0.000	-0.000	 0.000	 0.001	-56.836	129.325	 0.000
3731512406	-0.000	-0.000	-0.000	 0.000	-0.000	 0.000	 0.002	-56.904	129.325	 0.000
3731512407	-0.000	-0.000	-0.001	 0.000	-0.000	 0.000	 0.002	-57.179	129.325	-0.000
3731512408	-0.000	-0.000	-0.001	 0.000	-0.000	 0.001	 0.001	-56.649	129.325	-0.000
3731512409	-0.000	-0.000	-0.001	-0.000	-0.000	 0.001	 0.002	-56.923	129.325	-0.000
3731512410	-0.000	-0.000	-0.001	 0.000	-0.001	 0.001	 0.001	-57.287	129.325	-0.000
3731512411	-0.000	-0.001	-0.000	 0.000	-0.001	 0.000	-0.001	-56.809	129.325	-0.000
3731512412	-0.000	-0.000	-0.000	-0.000	-0.001	 0.000	-0.002	-56.857	129.325	-0.000
